"word","sentence","vampires"
"two",700,1
"urged",700,1
"her",700,1
"on",700,1
"one",701,1
"said",701,1
"go",701,1
"on",701,1
"you",702,1
"are",702,1
"first",702,1
"and",702,1
"we",702,1
"shall",702,1
"follow",702,1
"yours",702,1
"is",702,1
"the",702,1
"right",702,1
"to",702,1
"begin",702,1
"the",703,1
"other",703,1
"added",703,1
"he",703,1
"is",703,1
"young",703,1
"and",703,1
"strong",703,1
"there",703,1
"are",703,1
"kisses",703,1
"for",703,1
"us",703,1
"all",703,1
"i",704,1
"lay",704,1
"quiet",704,1
"looking",704,1
"out",704,1
"under",704,1
"my",704,1
"eyelashes",704,1
"in",704,1
"an",704,1
"agony",704,1
"of",704,1
"delightful",704,1
"anticipation",704,1
"the",705,1
"fair",705,1
"girl",705,1
"advanced",705,1
"and",705,1
"bent",705,1
"over",705,1
"me",705,1
"till",705,1
"i",705,1
"could",705,1
"feel",705,1
"the",705,1
"movement",705,1
"of",705,1
"her",705,1
"breath",705,1
"upon",705,1
"me",705,1
"sweet",706,1
"it",706,1
"was",706,1
"in",706,1
"one",706,1
"sense",706,1
"honey-sweet",706,1
"and",706,1
"sent",706,1
"the",706,1
"same",706,1
"tingling",706,1
"through",706,1
"the",706,1
"nerves",706,1
"as",706,1
"her",706,1
"voice",706,1
"but",706,1
"with",706,1
"a",706,1
"bitter",706,1
"underlying",706,1
"the",706,1
"sweet",706,1
"a",706,1
"bitter",706,1
"offensiveness",706,1
"as",706,1
"one",706,1
"smells",706,1
"in",706,1
"blood",706,1
"i",707,1
"was",707,1
"afraid",707,1
"to",707,1
"raise",707,1
"my",707,1
"eyelids",707,1
"but",707,1
"looked",707,1
"out",707,1
"and",707,1
"saw",707,1
"perfectly",707,1
"under",707,1
"the",707,1
"lashes",707,1
"the",708,1
"girl",708,1
"went",708,1
"on",708,1
"her",708,1
"knees",708,1
"and",708,1
"bent",708,1
"over",708,1
"me",708,1
"simply",708,1
"gloating",708,1
"there",709,1
"was",709,1
"a",709,1
"deliberate",709,1
"voluptuousness",709,1
"which",709,1
"was",709,1
"both",709,1
"thrilling",709,1
"and",709,1
"repulsive",709,1
"and",709,1
"as",709,1
"she",709,1
"arched",709,1
"her",709,1
"neck",709,1
"she",709,1
"actually",709,1
"licked",709,1
"her",709,1
"lips",709,1
"like",709,1
"an",709,1
"animal",709,1
"till",709,1
"i",709,1
"could",709,1
"see",709,1
"in",709,1
"the",709,1
"moonlight",709,1
"the",709,1
"moisture",709,1
"shining",709,1
"on",709,1
"the",709,1
"scarlet",709,1
"lips",709,1
"and",709,1
"on",709,1
"the",709,1
"red",709,1
"tongue",709,1
"as",709,1
"it",709,1
"lapped",709,1
"the",709,1
"white",709,1
"sharp",709,1
"teeth",709,1
"lower",710,1
"and",710,1
"lower",710,1
"went",710,1
"her",710,1
"head",710,1
"as",710,1
"the",710,1
"lips",710,1
"went",710,1
"below",710,1
"the",710,1
"range",710,1
"of",710,1
"my",710,1
"mouth",710,1
"and",710,1
"chin",710,1
"and",710,1
"seemed",710,1
"about",710,1
"to",710,1
"fasten",710,1
"on",710,1
"my",710,1
"throat",710,1
"then",711,1
"she",711,1
"paused",711,1
"and",711,1
"i",711,1
"could",711,1
"hear",711,1
"the",711,1
"churning",711,1
"sound",711,1
"of",711,1
"her",711,1
"tongue",711,1
"as",711,1
"it",711,1
"licked",711,1
"her",711,1
"teeth",711,1
"and",711,1
"lips",711,1
"and",711,1
"could",711,1
"feel",711,1
"the",711,1
"hot",711,1
"breath",711,1
"on",711,1
"my",711,1
"neck",711,1
"then",712,1
"the",712,1
"skin",712,1
"of",712,1
"my",712,1
"throat",712,1
"began",712,1
"to",712,1
"tingle",712,1
"as",712,1
"one's",712,1
"flesh",712,1
"does",712,1
"when",712,1
"the",712,1
"hand",712,1
"that",712,1
"is",712,1
"to",712,1
"tickle",712,1
"it",712,1
"approaches",712,1
"nearer",712,1
"nearer",712,1
"i",713,1
"could",713,1
"feel",713,1
"the",713,1
"soft",713,1
"shivering",713,1
"touch",713,1
"of",713,1
"the",713,1
"lips",713,1
"on",713,1
"the",713,1
"super-sensitive",713,1
"skin",713,1
"of",713,1
"my",713,1
"throat",713,1
"and",713,1
"the",713,1
"hard",713,1
"dents",713,1
"of",713,1
"two",713,1
"sharp",713,1
"teeth",713,1
"just",713,1
"touching",713,1
"and",713,1
"pausing",713,1
"there",713,1
"i",714,1
"closed",714,1
"my",714,1
"eyes",714,1
"in",714,1
"a",714,1
"languorous",714,1
"ecstasy",714,1
"and",714,1
"waited",714,1
"waited",714,1
"with",714,1
"beating",714,1
"heart",714,1
"but",715,1
"at",715,1
"that",715,1
"instant",715,1
"another",715,1
"sensation",715,1
"swept",715,1
"through",715,1
"me",715,1
"as",715,1
"quick",715,1
"as",715,1
"lightning",715,1
"i",716,1
"was",716,1
"conscious",716,1
"of",716,1
"the",716,1
"presence",716,1
"of",716,1
"the",716,1
"count",716,1
"and",716,1
"of",716,1
"his",716,1
"being",716,1
"as",716,1
"if",716,1
"lapped",716,1
"in",716,1
"a",716,1
"storm",716,1
"of",716,1
"fury",716,1
"as",717,1
"my",717,1
"eyes",717,1
"opened",717,1
"involuntarily",717,1
"i",717,1
"saw",717,1
"his",717,1
"strong",717,1
"hand",717,1
"grasp",717,1
"the",717,1
"slender",717,1
"neck",717,1
"of",717,1
"the",717,1
"fair",717,1
"woman",717,1
"and",717,1
"with",717,1
"giant's",717,1
"power",717,1
"draw",717,1
"it",717,1
"back",717,1
"the",717,1
"blue",717,1
"eyes",717,1
"transformed",717,1
"with",717,1
"fury",717,1
"the",717,1
"white",717,1
"teeth",717,1
"champing",717,1
"with",717,1
"rage",717,1
"and",717,1
"the",717,1
"fair",717,1
"cheeks",717,1
"blazing",717,1
"red",717,1
"with",717,1
"passion",717,1
"but",718,1
"the",718,1
"count",718,1
"never",719,1
"did",719,1
"i",719,1
"imagine",719,1
"such",719,1
"wrath",719,1
"and",719,1
"fury",719,1
"even",719,1
"to",719,1
"the",719,1
"demons",719,1
"of",719,1
"the",719,1
"pit",719,1
"his",720,1
"eyes",720,1
"were",720,1
"positively",720,1
"blazing",720,1
"the",721,1
"red",721,1
"light",721,1
"in",721,1
"them",721,1
"was",721,1
"lurid",721,1
"as",721,1
"if",721,1
"the",721,1
"flames",721,1
"of",721,1
"hell-fire",721,1
"blazed",721,1
"behind",721,1
"them",721,1
"his",722,1
"face",722,1
"was",722,1
"deathly",722,1
"pale",722,1
"and",722,1
"the",722,1
"lines",722,1
"of",722,1
"it",722,1
"were",722,1
"hard",722,1
"like",722,1
"drawn",722,1
"wires",722,1
"the",722,1
"thick",722,1
"eyebrows",722,1
"that",722,1
"met",722,1
"over",722,1
"the",722,1
"nose",722,1
"now",722,1
"seemed",722,1
"like",722,1
"a",722,1
"heaving",722,1
"bar",722,1
"of",722,1
"white-hot",722,1
"metal",722,1
"with",723,1
"a",723,1
"fierce",723,1
"sweep",723,1
"of",723,1
"his",723,1
"arm",723,1
"he",723,1
"hurled",723,1
"the",723,1
"woman",723,1
"from",723,1
"him",723,1
"and",723,1
"then",723,1
"motioned",723,1
"to",723,1
"the",723,1
"others",723,1
"as",723,1
"though",723,1
"he",723,1
"were",723,1
"beating",723,1
"them",723,1
"back",723,1
"it",723,1
"was",723,1
"the",723,1
"same",723,1
"imperious",723,1
"gesture",723,1
"that",723,1
"i",723,1
"had",723,1
"seen",723,1
"used",723,1
"to",723,1
"the",723,1
"wolves",723,1
"in",724,1
"a",724,1
"voice",724,1
"which",724,1
"though",724,1
"low",724,1
"and",724,1
"almost",724,1
"in",724,1
"a",724,1
"whisper",724,1
"seemed",724,1
"to",724,1
"cut",724,1
"through",724,1
"the",724,1
"air",724,1
"and",724,1
"then",724,1
"ring",724,1
"round",724,1
"the",724,1
"room",724,1
"he",724,1
"said",724,1
"how",724,1
"dare",724,1
"you",724,1
"touch",724,1
"him",724,1
"any",724,1
"of",724,1
"you",724,1
"how",725,1
"dare",725,1
"you",725,1
"cast",725,1
"eyes",725,1
"on",725,1
"him",725,1
"when",725,1
"i",725,1
"had",725,1
"forbidden",725,1
"it",725,1
"back",726,1
"i",726,1
"tell",726,1
"you",726,1
"all",726,1
"this",727,1
"man",727,1
"belongs",727,1
"to",727,1
"me",727,1
"beware",728,1
"how",728,1
"you",728,1
"meddle",728,1
"with",728,1
"him",728,1
"or",728,1
"you'll",728,1
"have",728,1
"to",728,1
"deal",728,1
"with",728,1
"me",728,1
"the",729,1
"fair",729,1
"girl",729,1
"with",729,1
"a",729,1
"laugh",729,1
"of",729,1
"ribald",729,1
"coquetry",729,1
"turned",729,1
"to",729,1
"answer",729,1
"him",729,1
"you",729,1
"yourself",729,1
"never",729,1
"loved",729,1
"you",729,1
"never",729,1
"love",729,1
"on",730,1
"this",730,1
"the",730,1
"other",730,1
"women",730,1
"joined",730,1
"and",730,1
"such",730,1
"a",730,1
"mirthless",730,1
"hard",730,1
"soulless",730,1
"laughter",730,1
"rang",730,1
"through",730,1
"the",730,1
"room",730,1
"that",730,1
"it",730,1
"almost",730,1
"made",730,1
"me",730,1
"faint",730,1
"to",730,1
"hear",730,1
"it",730,1
"seemed",730,1
"like",730,1
"the",730,1
"pleasure",730,1
"of",730,1
"fiends",730,1
"then",731,1
"the",731,1
"count",731,1
"turned",731,1
"after",731,1
"looking",731,1
"at",731,1
"my",731,1
"face",731,1
"attentively",731,1
"and",731,1
"said",731,1
"in",731,1
"a",731,1
"soft",731,1
"whisper",731,1
"yes",731,1
"i",731,1
"too",731,1
"can",731,1
"love",731,1
"you",731,1
"yourselves",731,1
"can",731,1
"tell",731,1
"it",731,1
"from",731,1
"the",731,1
"past",731,1
"is",732,1
"it",732,1
"not",732,1
"so",732,1
"well",733,1
"now",733,1
"i",733,1
"promise",733,1
"you",733,1
"that",733,1
"when",733,1
"i",733,1
"am",733,1
"done",733,1
"with",733,1
"him",733,1
"you",733,1
"shall",733,1
"kiss",733,1
"him",733,1
"at",733,1
"your",733,1
"will",733,1
"now",734,1
"go",734,1
"go",735,1
"i",736,1
"must",736,1
"awaken",736,1
"him",736,1
"for",736,1
"there",736,1
"is",736,1
"work",736,1
"to",736,1
"be",736,1
"done",736,1
"are",737,1
"we",737,1
"to",737,1
"have",737,1
"nothing",737,1
"to-night",737,1
"said",738,1
"one",738,1
"of",738,1
"them",738,1
"with",738,1
"a",738,1
"low",738,1
"laugh",738,1
"as",738,1
"she",738,1
"pointed",738,1
"to",738,1
"the",738,1
"bag",738,1
"which",738,1
"he",738,1
"had",738,1
"thrown",738,1
"upon",738,1
"the",738,1
"floor",738,1
"and",738,1
"which",738,1
"moved",738,1
"as",738,1
"though",738,1
"there",738,1
"were",738,1
"some",738,1
"living",738,1
"thing",738,1
"within",738,1
"it",738,1
"for",739,1
"answer",739,1
"he",739,1
"nodded",739,1
"his",739,1
"head",739,1
"one",740,1
"of",740,1
"the",740,1
"women",740,1
"jumped",740,1
"forward",740,1
"and",740,1
"opened",740,1
"it",740,1
"if",741,1
"my",741,1
"ears",741,1
"did",741,1
"not",741,1
"deceive",741,1
"me",741,1
"there",741,1
"was",741,1
"a",741,1
"gasp",741,1
"and",741,1
"a",741,1
"low",741,1
"wail",741,1
"as",741,1
"of",741,1
"a",741,1
"half-smothered",741,1
"child",741,1
"the",742,1
"women",742,1
"closed",742,1
"round",742,1
"whilst",742,1
"i",742,1
"was",742,1
"aghast",742,1
"with",742,1
"horror",742,1
"but",742,1
"as",742,1
"i",742,1
"looked",742,1
"they",742,1
"disappeared",742,1
"and",742,1
"with",742,1
"them",742,1
"the",742,1
"dreadful",742,1
"bag",742,1
"there",743,1
"was",743,1
"no",743,1
"door",743,1
"near",743,1
"them",743,1
"and",743,1
"they",743,1
"could",743,1
"not",743,1
"have",743,1
"passed",743,1
"me",743,1
"without",743,1
"my",743,1
"noticing",743,1
"they",744,1
"simply",744,1
"seemed",744,1
"to",744,1
"fade",744,1
"into",744,1
"the",744,1
"rays",744,1
"of",744,1
"the",744,1
"moonlight",744,1
"and",744,1
"pass",744,1
"out",744,1
"through",744,1
"the",744,1
"window",744,1
"for",744,1
"i",744,1
"could",744,1
"see",744,1
"outside",744,1
"the",744,1
"dim",744,1
"shadowy",744,1
"forms",744,1
"for",744,1
"a",744,1
"moment",744,1
"before",744,1
"they",744,1
"entirely",744,1
"faded",744,1
"away",744,1
"then",745,1
"the",745,1
"horror",745,1
"overcame",745,1
"me",745,1
"and",745,1
"i",745,1
"sank",745,1
"down",745,1
"unconscious",745,1
"chapter",746,1
"iv",746,1
"jonathan",746,1
"harker's",746,1
"journal",746,1
"continued",746,1
"i",746,1
"awoke",746,1
"in",746,1
"my",746,1
"own",746,1
"bed",746,1
"if",747,1
"it",747,1
"be",747,1
"that",747,1
"i",747,1
"had",747,1
"not",747,1
"dreamt",747,1
"the",747,1
"count",747,1
"must",747,1
"have",747,1
"carried",747,1
"me",747,1
"here",747,1
"i",748,1
"tried",748,1
"to",748,1
"satisfy",748,1
"myself",748,1
"on",748,1
"the",748,1
"subject",748,1
"but",748,1
"could",748,1
"not",748,1
"arrive",748,1
"at",748,1
"any",748,1
"unquestionable",748,1
"result",748,1
"to",749,1
"be",749,1
"sure",749,1
"there",749,1
"were",749,1
"certain",749,1
"small",749,1
"evidences",749,1
"such",749,1
"as",749,1
"that",749,1
"my",749,1
"clothes",749,1
"were",749,1
"folded",749,1
"and",749,1
"laid",749,1
"by",749,1
"in",749,1
"a",749,1
"manner",749,1
"which",749,1
"was",749,1
"not",749,1
"my",749,1
"habit",749,1
"my",750,1
"watch",750,1
"was",750,1
"still",750,1
"unwound",750,1
"and",750,1
"i",750,1
"am",750,1
"rigorously",750,1
"accustomed",750,1
"to",750,1
"wind",750,1
"it",750,1
"the",750,1
"last",750,1
"thing",750,1
"before",750,1
"going",750,1
"to",750,1
"bed",750,1
"and",750,1
"many",750,1
"such",750,1
"details",750,1
"but",751,1
"these",751,1
"things",751,1
"are",751,1
"no",751,1
"proof",751,1
"for",751,1
"they",751,1
"may",751,1
"have",751,1
"been",751,1
"evidences",751,1
"that",751,1
"my",751,1
"mind",751,1
"was",751,1
"not",751,1
"as",751,1
"usual",751,1
"and",751,1
"from",751,1
"some",751,1
"cause",751,1
"or",751,1
"another",751,1
"i",751,1
"had",751,1
"certainly",751,1
"been",751,1
"much",751,1
"upset",751,1
"i",752,1
"must",752,1
"watch",752,1
"for",752,1
"proof",752,1
"of",753,1
"one",753,1
"thing",753,1
"i",753,1
"am",753,1
"glad",753,1
"if",753,1
"it",753,1
"was",753,1
"that",753,1
"the",753,1
"count",753,1
"carried",753,1
"me",753,1
"here",753,1
"and",753,1
"undressed",753,1
"me",753,1
"he",753,1
"must",753,1
"have",753,1
"been",753,1
"hurried",753,1
"in",753,1
"his",753,1
"task",753,1
"for",753,1
"my",753,1
"pockets",753,1
"are",753,1
"intact",753,1
"i",754,1
"am",754,1
"sure",754,1
"this",754,1
"diary",754,1
"would",754,1
"have",754,1
"been",754,1
"a",754,1
"mystery",754,1
"to",754,1
"him",754,1
"which",754,1
"he",754,1
"would",754,1
"not",754,1
"have",754,1
"brooked",754,1
"he",755,1
"would",755,1
"have",755,1
"taken",755,1
"or",755,1
"destroyed",755,1
"it",755,1
"as",756,1
"i",756,1
"look",756,1
"round",756,1
"this",756,1
"room",756,1
"although",756,1
"it",756,1
"has",756,1
"been",756,1
"to",756,1
"me",756,1
"so",756,1
"full",756,1
"of",756,1
"fear",756,1
"it",756,1
"is",756,1
"now",756,1
"a",756,1
"sort",756,1
"of",756,1
"sanctuary",756,1
"for",756,1
"nothing",756,1
"can",756,1
"be",756,1
"more",756,1
"dreadful",756,1
"than",756,1
"those",756,1
"awful",756,1
"women",756,1
"who",756,1
"were",756,1
"who",756,1
"are",756,1
"waiting",756,1
"to",756,1
"suck",756,1
"my",756,1
"blood",756,1
"18",757,1
"may",757,1
"i",758,1
"have",758,1
"been",758,1
"down",758,1
"to",758,1
"look",758,1
"at",758,1
"that",758,1
"room",758,1
"again",758,1
"in",758,1
"daylight",758,1
"for",758,1
"i",758,1
"must",758,1
"know",758,1
"the",758,1
"truth",758,1
"when",759,1
"i",759,1
"got",759,1
"to",759,1
"the",759,1
"doorway",759,1
"at",759,1
"the",759,1
"top",759,1
"of",759,1
"the",759,1
"stairs",759,1
"i",759,1
"found",759,1
"it",759,1
"closed",759,1
"it",760,1
"had",760,1
"been",760,1
"so",760,1
"forcibly",760,1
"driven",760,1
"against",760,1
"the",760,1
"jamb",760,1
"that",760,1
"part",760,1
"of",760,1
"the",760,1
"woodwork",760,1
"was",760,1
"splintered",760,1
"i",761,1
"could",761,1
"see",761,1
"that",761,1
"the",761,1
"bolt",761,1
"of",761,1
"the",761,1
"lock",761,1
"had",761,1
"not",761,1
"been",761,1
"shot",761,1
"but",761,1
"the",761,1
"door",761,1
"is",761,1
"fastened",761,1
"from",761,1
"the",761,1
"inside",761,1
"i",762,1
"fear",762,1
"it",762,1
"was",762,1
"no",762,1
"dream",762,1
"and",762,1
"must",762,1
"act",762,1
"on",762,1
"this",762,1
"surmise",762,1
"19",763,1
"may",763,1
"i",764,1
"am",764,1
"surely",764,1
"in",764,1
"the",764,1
"toils",764,1
"last",765,1
"night",765,1
"the",765,1
"count",765,1
"asked",765,1
"me",765,1
"in",765,1
"the",765,1
"suavest",765,1
"tones",765,1
"to",765,1
"write",765,1
"three",765,1
"letters",765,1
"one",765,1
"saying",765,1
"that",765,1
"my",765,1
"work",765,1
"here",765,1
"was",765,1
"nearly",765,1
"done",765,1
"and",765,1
"that",765,1
"i",765,1
"should",765,1
"start",765,1
"for",765,1
"home",765,1
"within",765,1
"a",765,1
"few",765,1
"days",765,1
"another",765,1
"that",765,1
"i",765,1
"was",765,1
"starting",765,1
"on",765,1
"the",765,1
"next",765,1
"morning",765,1
"from",765,1
"the",765,1
"time",765,1
"of",765,1
"the",765,1
"letter",765,1
"and",765,1
"the",765,1
"third",765,1
"that",765,1
"i",765,1
"had",765,1
"left",765,1
"the",765,1
"castle",765,1
"and",765,1
"arrived",765,1
"at",765,1
"bistritz",765,1
"i",766,1
"would",766,1
"fain",766,1
"have",766,1
"rebelled",766,1
"but",766,1
"felt",766,1
"that",766,1
"in",766,1
"the",766,1
"present",766,1
"state",766,1
"of",766,1
"things",766,1
"it",766,1
"would",766,1
"be",766,1
"madness",766,1
"to",766,1
"quarrel",766,1
"openly",766,1
"with",766,1
"the",766,1
"count",766,1
"whilst",766,1
"i",766,1
"am",766,1
"so",766,1
"absolutely",766,1
"in",766,1
"his",766,1
"power",766,1
"and",766,1
"to",766,1
"refuse",766,1
"would",766,1
"be",766,1
"to",766,1
"excite",766,1
"his",766,1
"suspicion",766,1
"and",766,1
"to",766,1
"arouse",766,1
"his",766,1
"anger",766,1
"he",767,1
"knows",767,1
"that",767,1
"i",767,1
"know",767,1
"too",767,1
"much",767,1
"and",767,1
"that",767,1
"i",767,1
"must",767,1
"not",767,1
"live",767,1
"lest",767,1
"i",767,1
"be",767,1
"dangerous",767,1
"to",767,1
"him",767,1
"my",767,1
"only",767,1
"chance",767,1
"is",767,1
"to",767,1
"prolong",767,1
"my",767,1
"opportunities",767,1
"something",768,1
"may",768,1
"occur",768,1
"which",768,1
"will",768,1
"give",768,1
"me",768,1
"a",768,1
"chance",768,1
"to",768,1
"escape",768,1
"i",769,1
"saw",769,1
"in",769,1
"his",769,1
"eyes",769,1
"something",769,1
"of",769,1
"that",769,1
"gathering",769,1
"wrath",769,1
"which",769,1
"was",769,1
"manifest",769,1
"when",769,1
"he",769,1
"hurled",769,1
"that",769,1
"fair",769,1
"woman",769,1
"from",769,1
"him",769,1
"he",770,1
"explained",770,1
"to",770,1
"me",770,1
"that",770,1
"posts",770,1
"were",770,1
"few",770,1
"and",770,1
"uncertain",770,1
"and",770,1
"that",770,1
"my",770,1
"writing",770,1
"now",770,1
"would",770,1
"ensure",770,1
"ease",770,1
"of",770,1
"mind",770,1
"to",770,1
"my",770,1
"friends",770,1
"and",770,1
"he",770,1
"assured",770,1
"me",770,1
"with",770,1
"so",770,1
"much",770,1
"impressiveness",770,1
"that",770,1
"he",770,1
"would",770,1
"countermand",770,1
"the",770,1
"later",770,1
"letters",770,1
"which",770,1
"would",770,1
"be",770,1
"held",770,1
"over",770,1
"at",770,1
"bistritz",770,1
"until",770,1
"due",770,1
"time",770,1
"in",770,1
"case",770,1
"chance",770,1
"would",770,1
"admit",770,1
"of",770,1
"my",770,1
"prolonging",770,1
"my",770,1
"stay",770,1
"that",770,1
"to",770,1
"oppose",770,1
"him",770,1
"would",770,1
"have",770,1
"been",770,1
"to",770,1
"create",770,1
"new",770,1
"suspicion",770,1
"i",771,1
"therefore",771,1
"pretended",771,1
"to",771,1
"fall",771,1
"in",771,1
"with",771,1
"his",771,1
"views",771,1
"and",771,1
"asked",771,1
"him",771,1
"what",771,1
"dates",771,1
"i",771,1
"should",771,1
"put",771,1
"on",771,1
"the",771,1
"letters",771,1
"he",772,1
"calculated",772,1
"a",772,1
"minute",772,1
"and",772,1
"then",772,1
"said",772,1
"the",772,1
"first",772,1
"should",772,1
"be",772,1
"june",772,1
"12",772,1
"the",772,1
"second",772,1
"june",772,1
"19",772,1
"and",772,1
"the",772,1
"third",772,1
"june",772,1
"29",772,1
"i",773,1
"know",773,1
"now",773,1
"the",773,1
"span",773,1
"of",773,1
"my",773,1
"life",773,1
"god",774,1
"help",774,1
"me",774,1
"28",775,1
"may",775,1
"there",776,1
"is",776,1
"a",776,1
"chance",776,1
"of",776,1
"escape",776,1
"or",776,1
"at",776,1
"any",776,1
"rate",776,1
"of",776,1
"being",776,1
"able",776,1
"to",776,1
"send",776,1
"word",776,1
"home",776,1
"a",777,1
"band",777,1
"of",777,1
"szgany",777,1
"have",777,1
"come",777,1
"to",777,1
"the",777,1
"castle",777,1
"and",777,1
"are",777,1
"encamped",777,1
"in",777,1
"the",777,1
"courtyard",777,1
"these",778,1
"szgany",778,1
"are",778,1
"gipsies",778,1
"i",778,1
"have",778,1
"notes",778,1
"of",778,1
"them",778,1
"in",778,1
"my",778,1
"book",778,1
"they",779,1
"are",779,1
"peculiar",779,1
"to",779,1
"this",779,1
"part",779,1
"of",779,1
"the",779,1
"world",779,1
"though",779,1
"allied",779,1
"to",779,1
"the",779,1
"ordinary",779,1
"gipsies",779,1
"all",779,1
"the",779,1
"world",779,1
"over",779,1
"there",780,1
"are",780,1
"thousands",780,1
"of",780,1
"them",780,1
"in",780,1
"hungary",780,1
"and",780,1
"transylvania",780,1
"who",780,1
"are",780,1
"almost",780,1
"outside",780,1
"all",780,1
"law",780,1
"they",781,1
"attach",781,1
"themselves",781,1
"as",781,1
"a",781,1
"rule",781,1
"to",781,1
"some",781,1
"great",781,1
"noble",781,1
"or",781,1
"boyar",781,1
"and",781,1
"call",781,1
"themselves",781,1
"by",781,1
"his",781,1
"name",781,1
"they",782,1
"are",782,1
"fearless",782,1
"and",782,1
"without",782,1
"religion",782,1
"save",782,1
"superstition",782,1
"and",782,1
"they",782,1
"talk",782,1
"only",782,1
"their",782,1
"own",782,1
"varieties",782,1
"of",782,1
"the",782,1
"romany",782,1
"tongue",782,1
"i",783,1
"shall",783,1
"write",783,1
"some",783,1
"letters",783,1
"home",783,1
"and",783,1
"shall",783,1
"try",783,1
"to",783,1
"get",783,1
"them",783,1
"to",783,1
"have",783,1
"them",783,1
"posted",783,1
"i",784,1
"have",784,1
"already",784,1
